arch_config,gpu latency,cpu latency
"{'wid': None, 'ks': [3, 7, 5, 5, 7, 3, 7, 5, 5, 7, 3, 5, 7, 3, 5, 5, 7, 5, 7, 7], 'e': [6, 6, 6, 6, 4, 3, 6, 3, 4, 3, 6, 4, 3, 3, 4, 4, 4, 4, 4, 3], 'd': [3, 3, 3, 2, 3], 'r': [192]}",13.49,92.23
"{'wid': None, 'ks': [3, 7, 5, 5, 7, 3, 7, 5, 5, 7, 3, 5, 7, 3, 5, 5, 7, 5, 7, 7], 'e': [6, 6, 6, 6, 4, 3, 6, 3, 4, 3, 6, 4, 3, 3, 4, 4, 4, 4, 4, 3], 'd': [3, 3, 3, 2, 3], 'r': [208]}",13.79,106.57
"{'wid': None, 'ks': [3, 7, 5, 5, 7, 3, 7, 5, 5, 7, 3, 5, 7, 3, 5, 5, 7, 5, 7, 7], 'e': [6, 6, 6, 6, 4, 3, 6, 3, 4, 3, 6, 4, 3, 3, 4, 4, 4, 4, 4, 3], 'd': [3, 3, 3, 2, 3], 'r': [224]}",14.71,108.77
"{'wid': None, 'ks': [5, 5, 7, 7, 5, 3, 5, 7, 7, 7, 7, 3, 7, 3, 7, 7, 5, 7, 7, 7], 'e': [4, 4, 3, 4, 3, 4, 3, 4, 6, 6, 3, 3, 4, 6, 4, 3, 6, 6, 4, 4], 'd': [3, 3, 2, 4, 4], 'r': [160]}",16.25,94.48
"{'wid': None, 'ks': [5, 5, 7, 7, 5, 3, 5, 7, 7, 7, 7, 3, 7, 3, 7, 7, 5, 7, 7, 7], 'e': [4, 4, 3, 4, 3, 4, 3, 4, 6, 6, 3, 3, 4, 6, 4, 3, 6, 6, 4, 4], 'd': [3, 3, 2, 4, 4], 'r': [176]}",15.91,99.94
"{'wid': None, 'ks': [5, 5, 7, 7, 5, 3, 5, 7, 7, 7, 7, 3, 7, 3, 7, 7, 5, 7, 7, 7], 'e': [4, 4, 3, 4, 3, 4, 3, 4, 6, 6, 3, 3, 4, 6, 4, 3, 6, 6, 4, 4], 'd': [3, 3, 2, 4, 4], 'r': [192]}",17.67,100.26
"{'wid': None, 'ks': [5, 5, 7, 7, 5, 3, 5, 7, 7, 7, 7, 3, 7, 3, 7, 7, 5, 7, 7, 7], 'e': [4, 4, 3, 4, 3, 4, 3, 4, 6, 6, 3, 3, 4, 6, 4, 3, 6, 6, 4, 4], 'd': [3, 3, 2, 4, 4], 'r': [208]}",18.31,130.57
"{'wid': None, 'ks': [5, 5, 7, 7, 5, 3, 5, 7, 7, 7, 7, 3, 7, 3, 7, 7, 5, 7, 7, 7], 'e': [4, 4, 3, 4, 3, 4, 3, 4, 6, 6, 3, 3, 4, 6, 4, 3, 6, 6, 4, 4], 'd': [3, 3, 2, 4, 4], 'r': [224]}",17.17,116.4
"{'wid': None, 'ks': [7, 5, 3, 7, 5, 7, 3, 7, 3, 7, 7, 3, 5, 3, 3, 5, 3, 3, 3, 7], 'e': [4, 3, 6, 3, 4, 6, 4, 4, 3, 6, 3, 4, 4, 6, 4, 4, 4, 4, 6, 3], 'd': [4, 3, 2, 3, 3], 'r': [160]}",18.92,89.03
"{'wid': None, 'ks': [7, 5, 3, 7, 5, 7, 3, 7, 3, 7, 7, 3, 5, 3, 3, 5, 3, 3, 3, 7], 'e': [4, 3, 6, 3, 4, 6, 4, 4, 3, 6, 3, 4, 4, 6, 4, 4, 4, 4, 6, 3], 'd': [4, 3, 2, 3, 3], 'r': [176]}",17.33,101.18
"{'wid': None, 'ks': [7, 5, 3, 7, 5, 7, 3, 7, 3, 7, 7, 3, 5, 3, 3, 5, 3, 3, 3, 7], 'e': [4, 3, 6, 3, 4, 6, 4, 4, 3, 6, 3, 4, 4, 6, 4, 4, 4, 4, 6, 3], 'd': [4, 3, 2, 3, 3], 'r': [192]}",15.35,89.68
"{'wid': None, 'ks': [7, 5, 3, 7, 5, 7, 3, 7, 3, 7, 7, 3, 5, 3, 3, 5, 3, 3, 3, 7], 'e': [4, 3, 6, 3, 4, 6, 4, 4, 3, 6, 3, 4, 4, 6, 4, 4, 4, 4, 6, 3], 'd': [4, 3, 2, 3, 3], 'r': [208]}",13.82,110.38
"{'wid': None, 'ks': [7, 5, 3, 7, 5, 7, 3, 7, 3, 7, 7, 3, 5, 3, 3, 5, 3, 3, 3, 7], 'e': [4, 3, 6, 3, 4, 6, 4, 4, 3, 6, 3, 4, 4, 6, 4, 4, 4, 4, 6, 3], 'd': [4, 3, 2, 3, 3], 'r': [224]}",17.66,110.63
"{'wid': None, 'ks': [5, 3, 7, 7, 7, 5, 7, 5, 3, 7, 3, 5, 3, 3, 7, 5, 5, 3, 5, 5], 'e': [3, 6, 6, 6, 3, 6, 3, 6, 6, 6, 4, 4, 4, 3, 3, 6, 3, 6, 4, 4], 'd': [4, 3, 3, 3, 3], 'r': [160]}",13.62,73.2
"{'wid': None, 'ks': [5, 3, 7, 7, 7, 5, 7, 5, 3, 7, 3, 5, 3, 3, 7, 5, 5, 3, 5, 5], 'e': [3, 6, 6, 6, 3, 6, 3, 6, 6, 6, 4, 4, 4, 3, 3, 6, 3, 6, 4, 4], 'd': [4, 3, 3, 3, 3], 'r': [176]}",16.44,125.85
"{'wid': None, 'ks': [5, 3, 7, 7, 7, 5, 7, 5, 3, 7, 3, 5, 3, 3, 7, 5, 5, 3, 5, 5], 'e': [3, 6, 6, 6, 3, 6, 3, 6, 6, 6, 4, 4, 4, 3, 3, 6, 3, 6, 4, 4], 'd': [4, 3, 3, 3, 3], 'r': [192]}",16.25,99.02
"{'wid': None, 'ks': [5, 3, 7, 7, 7, 5, 7, 5, 3, 7, 3, 5, 3, 3, 7, 5, 5, 3, 5, 5], 'e': [3, 6, 6, 6, 3, 6, 3, 6, 6, 6, 4, 4, 4, 3, 3, 6, 3, 6, 4, 4], 'd': [4, 3, 3, 3, 3], 'r': [208]}",14.35,104.56
"{'wid': None, 'ks': [5, 3, 7, 7, 7, 5, 7, 5, 3, 7, 3, 5, 3, 3, 7, 5, 5, 3, 5, 5], 'e': [3, 6, 6, 6, 3, 6, 3, 6, 6, 6, 4, 4, 4, 3, 3, 6, 3, 6, 4, 4], 'd': [4, 3, 3, 3, 3], 'r': [224]}",16.33,126.55
"{'wid': None, 'ks': [5, 3, 7, 3, 5, 7, 7, 7, 5, 3, 7, 7, 7, 3, 5, 5, 5, 3, 7, 3], 'e': [3, 4, 4, 4, 6, 3, 6, 3, 6, 3, 3, 4, 4, 6, 3, 3, 6, 3, 4, 6], 'd': [4, 2, 3, 3, 4], 'r': [160]}",15.33,64.44
"{'wid': None, 'ks': [5, 3, 7, 3, 5, 7, 7, 7, 5, 3, 7, 7, 7, 3, 5, 5, 5, 3, 7, 3], 'e': [3, 4, 4, 4, 6, 3, 6, 3, 6, 3, 3, 4, 4, 6, 3, 3, 6, 3, 4, 6], 'd': [4, 2, 3, 3, 4], 'r': [176]}",16.93,103.07
"{'wid': None, 'ks': [5, 3, 7, 3, 5, 7, 7, 7, 5, 3, 7, 7, 7, 3, 5, 5, 5, 3, 7, 3], 'e': [3, 4, 4, 4, 6, 3, 6, 3, 6, 3, 3, 4, 4, 6, 3, 3, 6, 3, 4, 6], 'd': [4, 2, 3, 3, 4], 'r': [192]}",13.73,81.73
"{'wid': None, 'ks': [5, 3, 7, 3, 5, 7, 7, 7, 5, 3, 7, 7, 7, 3, 5, 5, 5, 3, 7, 3], 'e': [3, 4, 4, 4, 6, 3, 6, 3, 6, 3, 3, 4, 4, 6, 3, 3, 6, 3, 4, 6], 'd': [4, 2, 3, 3, 4], 'r': [208]}",14.17,108.12
"{'wid': None, 'ks': [5, 3, 7, 3, 5, 7, 7, 7, 5, 3, 7, 7, 7, 3, 5, 5, 5, 3, 7, 3], 'e': [3, 4, 4, 4, 6, 3, 6, 3, 6, 3, 3, 4, 4, 6, 3, 3, 6, 3, 4, 6], 'd': [4, 2, 3, 3, 4], 'r': [224]}",14.39,142.18
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 3, 3, 7, 3, 5, 5, 5, 5, 5, 3, 7, 3, 7, 7, 5], 'e': [6, 3, 3, 4, 4, 3, 3, 6, 4, 3, 3, 3, 4, 3, 3, 3, 3, 3, 4, 4], 'd': [4, 4, 4, 2, 3], 'r': [160]}",14.48,69.92
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 3, 3, 7, 3, 5, 5, 5, 5, 5, 3, 7, 3, 7, 7, 5], 'e': [6, 3, 3, 4, 4, 3, 3, 6, 4, 3, 3, 3, 4, 3, 3, 3, 3, 3, 4, 4], 'd': [4, 4, 4, 2, 3], 'r': [176]}",16.04,83.13
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 3, 3, 7, 3, 5, 5, 5, 5, 5, 3, 7, 3, 7, 7, 5], 'e': [6, 3, 3, 4, 4, 3, 3, 6, 4, 3, 3, 3, 4, 3, 3, 3, 3, 3, 4, 4], 'd': [4, 4, 4, 2, 3], 'r': [192]}",14.38,84.11
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 3, 3, 7, 3, 5, 5, 5, 5, 5, 3, 7, 3, 7, 7, 5], 'e': [6, 3, 3, 4, 4, 3, 3, 6, 4, 3, 3, 3, 4, 3, 3, 3, 3, 3, 4, 4], 'd': [4, 4, 4, 2, 3], 'r': [208]}",15.07,93.3
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 3, 3, 7, 3, 5, 5, 5, 5, 5, 3, 7, 3, 7, 7, 5], 'e': [6, 3, 3, 4, 4, 3, 3, 6, 4, 3, 3, 3, 4, 3, 3, 3, 3, 3, 4, 4], 'd': [4, 4, 4, 2, 3], 'r': [224]}",14.58,106.43
"{'wid': None, 'ks': [7, 7, 7, 3, 7, 5, 3, 3, 5, 5, 3, 3, 5, 5, 7, 5, 7, 7, 7, 5], 'e': [4, 3, 6, 4, 3, 6, 4, 4, 6, 3, 3, 6, 6, 3, 6, 3, 4, 3, 4, 6], 'd': [4, 4, 2, 3, 4], 'r': [160]}",16.38,77.84
"{'wid': None, 'ks': [7, 7, 7, 3, 7, 5, 3, 3, 5, 5, 3, 3, 5, 5, 7, 5, 7, 7, 7, 5], 'e': [4, 3, 6, 4, 3, 6, 4, 4, 6, 3, 3, 6, 6, 3, 6, 3, 4, 3, 4, 6], 'd': [4, 4, 2, 3, 4], 'r': [176]}",17.85,116.61
"{'wid': None, 'ks': [7, 7, 7, 3, 7, 5, 3, 3, 5, 5, 3, 3, 5, 5, 7, 5, 7, 7, 7, 5], 'e': [4, 3, 6, 4, 3, 6, 4, 4, 6, 3, 3, 6, 6, 3, 6, 3, 4, 3, 4, 6], 'd': [4, 4, 2, 3, 4], 'r': [192]}",18.75,131.87
"{'wid': None, 'ks': [7, 7, 7, 3, 7, 5, 3, 3, 5, 5, 3, 3, 5, 5, 7, 5, 7, 7, 7, 5], 'e': [4, 3, 6, 4, 3, 6, 4, 4, 6, 3, 3, 6, 6, 3, 6, 3, 4, 3, 4, 6], 'd': [4, 4, 2, 3, 4], 'r': [208]}",19.28,109.32
"{'wid': None, 'ks': [7, 7, 7, 3, 7, 5, 3, 3, 5, 5, 3, 3, 5, 5, 7, 5, 7, 7, 7, 5], 'e': [4, 3, 6, 4, 3, 6, 4, 4, 6, 3, 3, 6, 6, 3, 6, 3, 4, 3, 4, 6], 'd': [4, 4, 2, 3, 4], 'r': [224]}",19.11,128.57
"{'wid': None, 'ks': [7, 5, 5, 5, 5, 7, 5, 5, 3, 5, 5, 7, 3, 5, 7, 3, 7, 7, 7, 7], 'e': [3, 3, 6, 6, 3, 6, 4, 6, 6, 6, 4, 3, 3, 3, 6, 6, 4, 6, 4, 6], 'd': [3, 4, 3, 3, 3], 'r': [160]}",19.07,108.81
"{'wid': None, 'ks': [7, 5, 5, 5, 5, 7, 5, 5, 3, 5, 5, 7, 3, 5, 7, 3, 7, 7, 7, 7], 'e': [3, 3, 6, 6, 3, 6, 4, 6, 6, 6, 4, 3, 3, 3, 6, 6, 4, 6, 4, 6], 'd': [3, 4, 3, 3, 3], 'r': [176]}",15.57,96.67
"{'wid': None, 'ks': [7, 5, 5, 5, 5, 7, 5, 5, 3, 5, 5, 7, 3, 5, 7, 3, 7, 7, 7, 7], 'e': [3, 3, 6, 6, 3, 6, 4, 6, 6, 6, 4, 3, 3, 3, 6, 6, 4, 6, 4, 6], 'd': [3, 4, 3, 3, 3], 'r': [192]}",15.69,113.0
"{'wid': None, 'ks': [7, 5, 5, 5, 5, 7, 5, 5, 3, 5, 5, 7, 3, 5, 7, 3, 7, 7, 7, 7], 'e': [3, 3, 6, 6, 3, 6, 4, 6, 6, 6, 4, 3, 3, 3, 6, 6, 4, 6, 4, 6], 'd': [3, 4, 3, 3, 3], 'r': [208]}",17.17,136.05
"{'wid': None, 'ks': [7, 5, 5, 5, 5, 7, 5, 5, 3, 5, 5, 7, 3, 5, 7, 3, 7, 7, 7, 7], 'e': [3, 3, 6, 6, 3, 6, 4, 6, 6, 6, 4, 3, 3, 3, 6, 6, 4, 6, 4, 6], 'd': [3, 4, 3, 3, 3], 'r': [224]}",14.71,127.77
"{'wid': None, 'ks': [3, 7, 3, 7, 3, 7, 7, 7, 7, 5, 7, 7, 7, 3, 7, 7, 3, 5, 7, 5], 'e': [4, 6, 3, 6, 4, 4, 3, 3, 6, 3, 4, 4, 4, 4, 3, 3, 3, 4, 4, 3], 'd': [3, 2, 3, 4, 3], 'r': [160]}",14.77,75.0
"{'wid': None, 'ks': [3, 7, 3, 7, 3, 7, 7, 7, 7, 5, 7, 7, 7, 3, 7, 7, 3, 5, 7, 5], 'e': [4, 6, 3, 6, 4, 4, 3, 3, 6, 3, 4, 4, 4, 4, 3, 3, 3, 4, 4, 3], 'd': [3, 2, 3, 4, 3], 'r': [176]}",15.98,89.02
"{'wid': None, 'ks': [3, 7, 3, 7, 3, 7, 7, 7, 7, 5, 7, 7, 7, 3, 7, 7, 3, 5, 7, 5], 'e': [4, 6, 3, 6, 4, 4, 3, 3, 6, 3, 4, 4, 4, 4, 3, 3, 3, 4, 4, 3], 'd': [3, 2, 3, 4, 3], 'r': [192]}",15.62,111.17
"{'wid': None, 'ks': [3, 7, 3, 7, 3, 7, 7, 7, 7, 5, 7, 7, 7, 3, 7, 7, 3, 5, 7, 5], 'e': [4, 6, 3, 6, 4, 4, 3, 3, 6, 3, 4, 4, 4, 4, 3, 3, 3, 4, 4, 3], 'd': [3, 2, 3, 4, 3], 'r': [208]}",15.11,123.01
"{'wid': None, 'ks': [3, 7, 3, 7, 3, 7, 7, 7, 7, 5, 7, 7, 7, 3, 7, 7, 3, 5, 7, 5], 'e': [4, 6, 3, 6, 4, 4, 3, 3, 6, 3, 4, 4, 4, 4, 3, 3, 3, 4, 4, 3], 'd': [3, 2, 3, 4, 3], 'r': [224]}",13.43,104.03
"{'wid': None, 'ks': [3, 3, 5, 5, 7, 3, 3, 7, 3, 7, 5, 7, 5, 5, 5, 7, 3, 5, 3, 7], 'e': [3, 6, 3, 6, 6, 6, 6, 4, 3, 4, 4, 3, 3, 4, 3, 3, 3, 3, 4, 6], 'd': [4, 3, 4, 2, 4], 'r': [160]}",19.56,92.17
"{'wid': None, 'ks': [3, 3, 5, 5, 7, 3, 3, 7, 3, 7, 5, 7, 5, 5, 5, 7, 3, 5, 3, 7], 'e': [3, 6, 3, 6, 6, 6, 6, 4, 3, 4, 4, 3, 3, 4, 3, 3, 3, 3, 4, 6], 'd': [4, 3, 4, 2, 4], 'r': [176]}",17.93,120.46
"{'wid': None, 'ks': [3, 3, 5, 5, 7, 3, 3, 7, 3, 7, 5, 7, 5, 5, 5, 7, 3, 5, 3, 7], 'e': [3, 6, 3, 6, 6, 6, 6, 4, 3, 4, 4, 3, 3, 4, 3, 3, 3, 3, 4, 6], 'd': [4, 3, 4, 2, 4], 'r': [192]}",15.85,108.64
"{'wid': None, 'ks': [3, 3, 5, 5, 7, 3, 3, 7, 3, 7, 5, 7, 5, 5, 5, 7, 3, 5, 3, 7], 'e': [3, 6, 3, 6, 6, 6, 6, 4, 3, 4, 4, 3, 3, 4, 3, 3, 3, 3, 4, 6], 'd': [4, 3, 4, 2, 4], 'r': [208]}",15.53,109.27
"{'wid': None, 'ks': [3, 3, 5, 5, 7, 3, 3, 7, 3, 7, 5, 7, 5, 5, 5, 7, 3, 5, 3, 7], 'e': [3, 6, 3, 6, 6, 6, 6, 4, 3, 4, 4, 3, 3, 4, 3, 3, 3, 3, 4, 6], 'd': [4, 3, 4, 2, 4], 'r': [224]}",15.6,127.51
"{'wid': None, 'ks': [5, 3, 3, 3, 5, 5, 3, 7, 5, 5, 7, 3, 5, 5, 7, 7, 7, 7, 3, 5], 'e': [4, 3, 3, 3, 3, 6, 3, 4, 4, 3, 4, 3, 4, 3, 6, 6, 6, 3, 4, 4], 'd': [2, 2, 2, 3, 4], 'r': [160]}",14.18,95.63
"{'wid': None, 'ks': [5, 3, 3, 3, 5, 5, 3, 7, 5, 5, 7, 3, 5, 5, 7, 7, 7, 7, 3, 5], 'e': [4, 3, 3, 3, 3, 6, 3, 4, 4, 3, 4, 3, 4, 3, 6, 6, 6, 3, 4, 4], 'd': [2, 2, 2, 3, 4], 'r': [176]}",13.45,77.23
"{'wid': None, 'ks': [5, 3, 3, 3, 5, 5, 3, 7, 5, 5, 7, 3, 5, 5, 7, 7, 7, 7, 3, 5], 'e': [4, 3, 3, 3, 3, 6, 3, 4, 4, 3, 4, 3, 4, 3, 6, 6, 6, 3, 4, 4], 'd': [2, 2, 2, 3, 4], 'r': [192]}",17.54,80.45
"{'wid': None, 'ks': [5, 3, 3, 3, 5, 5, 3, 7, 5, 5, 7, 3, 5, 5, 7, 7, 7, 7, 3, 5], 'e': [4, 3, 3, 3, 3, 6, 3, 4, 4, 3, 4, 3, 4, 3, 6, 6, 6, 3, 4, 4], 'd': [2, 2, 2, 3, 4], 'r': [208]}",13.65,91.1
"{'wid': None, 'ks': [5, 3, 3, 3, 5, 5, 3, 7, 5, 5, 7, 3, 5, 5, 7, 7, 7, 7, 3, 5], 'e': [4, 3, 3, 3, 3, 6, 3, 4, 4, 3, 4, 3, 4, 3, 6, 6, 6, 3, 4, 4], 'd': [2, 2, 2, 3, 4], 'r': [224]}",13.79,91.31
"{'wid': None, 'ks': [3, 7, 7, 3, 5, 3, 7, 7, 3, 3, 3, 7, 7, 5, 7, 5, 7, 5, 5, 5], 'e': [6, 4, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 6, 6, 4, 6, 3, 3, 3, 4], 'd': [2, 2, 4, 2, 3], 'r': [160]}",12.34,63.06
"{'wid': None, 'ks': [3, 7, 7, 3, 5, 3, 7, 7, 3, 3, 3, 7, 7, 5, 7, 5, 7, 5, 5, 5], 'e': [6, 4, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 6, 6, 4, 6, 3, 3, 3, 4], 'd': [2, 2, 4, 2, 3], 'r': [176]}",12.97,85.72
"{'wid': None, 'ks': [3, 7, 7, 3, 5, 3, 7, 7, 3, 3, 3, 7, 7, 5, 7, 5, 7, 5, 5, 5], 'e': [6, 4, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 6, 6, 4, 6, 3, 3, 3, 4], 'd': [2, 2, 4, 2, 3], 'r': [192]}",11.57,67.42
"{'wid': None, 'ks': [3, 7, 7, 3, 5, 3, 7, 7, 3, 3, 3, 7, 7, 5, 7, 5, 7, 5, 5, 5], 'e': [6, 4, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 6, 6, 4, 6, 3, 3, 3, 4], 'd': [2, 2, 4, 2, 3], 'r': [208]}",12.76,83.8
"{'wid': None, 'ks': [3, 7, 7, 3, 5, 3, 7, 7, 3, 3, 3, 7, 7, 5, 7, 5, 7, 5, 5, 5], 'e': [6, 4, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 6, 6, 4, 6, 3, 3, 3, 4], 'd': [2, 2, 4, 2, 3], 'r': [224]}",12.95,79.43
"{'wid': None, 'ks': [5, 3, 5, 3, 5, 5, 3, 3, 5, 7, 7, 7, 7, 7, 5, 7, 3, 7, 5, 5], 'e': [6, 4, 6, 4, 3, 4, 3, 6, 4, 3, 6, 6, 4, 3, 4, 4, 4, 4, 4, 4], 'd': [4, 4, 3, 4, 3], 'r': [160]}",19.06,127.09
"{'wid': None, 'ks': [5, 3, 5, 3, 5, 5, 3, 3, 5, 7, 7, 7, 7, 7, 5, 7, 3, 7, 5, 5], 'e': [6, 4, 6, 4, 3, 4, 3, 6, 4, 3, 6, 6, 4, 3, 4, 4, 4, 4, 4, 4], 'd': [4, 4, 3, 4, 3], 'r': [176]}",17.21,117.66
"{'wid': None, 'ks': [5, 3, 5, 3, 5, 5, 3, 3, 5, 7, 7, 7, 7, 7, 5, 7, 3, 7, 5, 5], 'e': [6, 4, 6, 4, 3, 4, 3, 6, 4, 3, 6, 6, 4, 3, 4, 4, 4, 4, 4, 4], 'd': [4, 4, 3, 4, 3], 'r': [192]}",16.7,103.49
"{'wid': None, 'ks': [5, 3, 5, 3, 5, 5, 3, 3, 5, 7, 7, 7, 7, 7, 5, 7, 3, 7, 5, 5], 'e': [6, 4, 6, 4, 3, 4, 3, 6, 4, 3, 6, 6, 4, 3, 4, 4, 4, 4, 4, 4], 'd': [4, 4, 3, 4, 3], 'r': [208]}",19.03,134.37
"{'wid': None, 'ks': [5, 3, 5, 3, 5, 5, 3, 3, 5, 7, 7, 7, 7, 7, 5, 7, 3, 7, 5, 5], 'e': [6, 4, 6, 4, 3, 4, 3, 6, 4, 3, 6, 6, 4, 3, 4, 4, 4, 4, 4, 4], 'd': [4, 4, 3, 4, 3], 'r': [224]}",15.93,126.02
"{'wid': None, 'ks': [5, 5, 3, 3, 3, 5, 5, 7, 7, 3, 7, 3, 7, 5, 5, 5, 7, 5, 3, 7], 'e': [6, 6, 4, 4, 6, 3, 6, 3, 3, 6, 6, 3, 6, 3, 4, 3, 4, 4, 4, 3], 'd': [3, 3, 2, 3, 4], 'r': [160]}",14.81,77.29
"{'wid': None, 'ks': [5, 5, 3, 3, 3, 5, 5, 7, 7, 3, 7, 3, 7, 5, 5, 5, 7, 5, 3, 7], 'e': [6, 6, 4, 4, 6, 3, 6, 3, 3, 6, 6, 3, 6, 3, 4, 3, 4, 4, 4, 3], 'd': [3, 3, 2, 3, 4], 'r': [176]}",14.71,110.81
"{'wid': None, 'ks': [5, 5, 3, 3, 3, 5, 5, 7, 7, 3, 7, 3, 7, 5, 5, 5, 7, 5, 3, 7], 'e': [6, 6, 4, 4, 6, 3, 6, 3, 3, 6, 6, 3, 6, 3, 4, 3, 4, 4, 4, 3], 'd': [3, 3, 2, 3, 4], 'r': [192]}",15.28,104.82
"{'wid': None, 'ks': [5, 5, 3, 3, 3, 5, 5, 7, 7, 3, 7, 3, 7, 5, 5, 5, 7, 5, 3, 7], 'e': [6, 6, 4, 4, 6, 3, 6, 3, 3, 6, 6, 3, 6, 3, 4, 3, 4, 4, 4, 3], 'd': [3, 3, 2, 3, 4], 'r': [208]}",17.13,105.69
"{'wid': None, 'ks': [5, 5, 3, 3, 3, 5, 5, 7, 7, 3, 7, 3, 7, 5, 5, 5, 7, 5, 3, 7], 'e': [6, 6, 4, 4, 6, 3, 6, 3, 3, 6, 6, 3, 6, 3, 4, 3, 4, 4, 4, 3], 'd': [3, 3, 2, 3, 4], 'r': [224]}",15.6,97.75
"{'wid': None, 'ks': [3, 7, 7, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 7, 3, 5, 3, 5, 3, 3], 'e': [4, 6, 4, 3, 3, 6, 6, 3, 4, 4, 6, 6, 3, 4, 3, 6, 6, 3, 6, 6], 'd': [4, 3, 3, 3, 3], 'r': [160]}",14.22,84.18
"{'wid': None, 'ks': [3, 7, 7, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 7, 3, 5, 3, 5, 3, 3], 'e': [4, 6, 4, 3, 3, 6, 6, 3, 4, 4, 6, 6, 3, 4, 3, 6, 6, 3, 6, 6], 'd': [4, 3, 3, 3, 3], 'r': [176]}",16.56,124.2
"{'wid': None, 'ks': [3, 7, 7, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 7, 3, 5, 3, 5, 3, 3], 'e': [4, 6, 4, 3, 3, 6, 6, 3, 4, 4, 6, 6, 3, 4, 3, 6, 6, 3, 6, 6], 'd': [4, 3, 3, 3, 3], 'r': [192]}",16.32,97.59
"{'wid': None, 'ks': [3, 7, 7, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 7, 3, 5, 3, 5, 3, 3], 'e': [4, 6, 4, 3, 3, 6, 6, 3, 4, 4, 6, 6, 3, 4, 3, 6, 6, 3, 6, 6], 'd': [4, 3, 3, 3, 3], 'r': [208]}",17.0,109.63
"{'wid': None, 'ks': [3, 7, 7, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 7, 3, 5, 3, 5, 3, 3], 'e': [4, 6, 4, 3, 3, 6, 6, 3, 4, 4, 6, 6, 3, 4, 3, 6, 6, 3, 6, 6], 'd': [4, 3, 3, 3, 3], 'r': [224]}",15.37,123.27
"{'wid': None, 'ks': [7, 7, 5, 7, 5, 5, 7, 7, 5, 7, 7, 7, 3, 7, 5, 3, 3, 5, 5, 3], 'e': [4, 3, 6, 6, 6, 4, 3, 6, 4, 4, 6, 4, 4, 6, 3, 3, 6, 3, 3, 6], 'd': [4, 2, 2, 3, 4], 'r': [160]}",16.04,104.82
"{'wid': None, 'ks': [7, 7, 5, 7, 5, 5, 7, 7, 5, 7, 7, 7, 3, 7, 5, 3, 3, 5, 5, 3], 'e': [4, 3, 6, 6, 6, 4, 3, 6, 4, 4, 6, 4, 4, 6, 3, 3, 6, 3, 3, 6], 'd': [4, 2, 2, 3, 4], 'r': [176]}",15.14,88.14
"{'wid': None, 'ks': [7, 7, 5, 7, 5, 5, 7, 7, 5, 7, 7, 7, 3, 7, 5, 3, 3, 5, 5, 3], 'e': [4, 3, 6, 6, 6, 4, 3, 6, 4, 4, 6, 4, 4, 6, 3, 3, 6, 3, 3, 6], 'd': [4, 2, 2, 3, 4], 'r': [192]}",19.06,105.83
"{'wid': None, 'ks': [7, 7, 5, 7, 5, 5, 7, 7, 5, 7, 7, 7, 3, 7, 5, 3, 3, 5, 5, 3], 'e': [4, 3, 6, 6, 6, 4, 3, 6, 4, 4, 6, 4, 4, 6, 3, 3, 6, 3, 3, 6], 'd': [4, 2, 2, 3, 4], 'r': [208]}",14.46,95.94
"{'wid': None, 'ks': [7, 7, 5, 7, 5, 5, 7, 7, 5, 7, 7, 7, 3, 7, 5, 3, 3, 5, 5, 3], 'e': [4, 3, 6, 6, 6, 4, 3, 6, 4, 4, 6, 4, 4, 6, 3, 3, 6, 3, 3, 6], 'd': [4, 2, 2, 3, 4], 'r': [224]}",15.69,125.0
"{'wid': None, 'ks': [3, 5, 5, 7, 7, 5, 7, 3, 5, 7, 5, 3, 3, 5, 7, 3, 5, 7, 7, 5], 'e': [6, 6, 6, 4, 6, 3, 3, 3, 6, 3, 4, 4, 3, 6, 6, 3, 4, 6, 4, 4], 'd': [3, 3, 3, 2, 2], 'r': [160]}",12.44,72.51
"{'wid': None, 'ks': [3, 5, 5, 7, 7, 5, 7, 3, 5, 7, 5, 3, 3, 5, 7, 3, 5, 7, 7, 5], 'e': [6, 6, 6, 4, 6, 3, 3, 3, 6, 3, 4, 4, 3, 6, 6, 3, 4, 6, 4, 4], 'd': [3, 3, 3, 2, 2], 'r': [176]}",15.1,112.75
